4000000,1000,1288
4000000,2000,500
4000000,4000,333
4000000,8000,310
4000000,16000,321
4000000,32000,333
4000000,64000,334
4000000,128000,343
4000000,256000,265
4000000,512000,188
4000000,1024000,175
4000000,2048000,200
