6000000,1000,3363
6000000,2000,1336
6000000,4000,817
6000000,8000,625
6000000,16000,536
6000000,32000,522
6000000,64000,467
6000000,128000,491
6000000,256000,510
6000000,512000,474
6000000,1024000,548
6000000,2048000,411
6000000,4096000,404
