4000000,1000,1186
4000000,2000,706
4000000,4000,685
4000000,8000,496
4000000,16000,541
4000000,32000,375
4000000,64000,279
4000000,128000,210
4000000,256000,179
4000000,512000,181
4000000,1024000,204
4000000,2048000,233
