6000000,1000,2848
6000000,2000,1246
6000000,4000,762
6000000,8000,603
6000000,16000,521
6000000,32000,699
6000000,64000,557
6000000,128000,514
6000000,256000,456
6000000,512000,388
6000000,1024000,298
6000000,2048000,307
6000000,4096000,369
