6000000,1000,3653
6000000,2000,908
6000000,4000,740
6000000,8000,473
6000000,16000,420
6000000,32000,390
6000000,64000,385
6000000,128000,404
6000000,256000,395
6000000,512000,376
6000000,1024000,409
6000000,2048000,416
6000000,4096000,606
