6000000,1000,3587
6000000,2000,1065
6000000,4000,604
6000000,8000,454
6000000,16000,421
6000000,32000,393
6000000,64000,422
6000000,128000,425
6000000,256000,442
6000000,512000,454
6000000,1024000,317
6000000,2048000,255
6000000,4096000,316
