2000000,1000,443
2000000,2000,158
2000000,4000,139
2000000,8000,115
2000000,16000,119
2000000,32000,127
2000000,64000,128
2000000,128000,139
2000000,256000,142
2000000,512000,110
2000000,1024000,103
