4000000,1000,1287
4000000,2000,467
4000000,4000,330
4000000,8000,333
4000000,16000,350
4000000,32000,351
4000000,64000,334
4000000,128000,306
4000000,256000,209
4000000,512000,192
4000000,1024000,180
4000000,2048000,227
