2000000,1000,635
2000000,2000,172
2000000,4000,196
2000000,8000,124
2000000,16000,124
2000000,32000,134
2000000,64000,142
2000000,128000,131
2000000,256000,130
2000000,512000,82
2000000,1024000,103
