2000000,1000,561
2000000,2000,262
2000000,4000,145
2000000,8000,163
2000000,16000,197
2000000,32000,206
2000000,64000,216
2000000,128000,164
2000000,256000,99
2000000,512000,87
2000000,1024000,108
