6000000,1000,3458
6000000,2000,1168
6000000,4000,711
6000000,8000,610
6000000,16000,539
6000000,32000,546
6000000,64000,514
6000000,128000,464
6000000,256000,447
6000000,512000,337
6000000,1024000,356
6000000,2048000,347
6000000,4096000,504
