4000000,1000,1113
4000000,2000,575
4000000,4000,374
4000000,8000,341
4000000,16000,308
4000000,32000,317
4000000,64000,305
4000000,128000,350
4000000,256000,338
4000000,512000,234
4000000,1024000,172
4000000,2048000,203
