8000000,1000,4722
8000000,2000,1445
8000000,4000,812
8000000,8000,699
8000000,16000,620
8000000,32000,652
8000000,64000,609
8000000,128000,593
8000000,256000,660
8000000,512000,622
8000000,1024000,599
8000000,2048000,379
8000000,4096000,470
