6000000,1000,2825
6000000,2000,1624
6000000,4000,881
6000000,8000,814
6000000,16000,629
6000000,32000,577
6000000,64000,546
6000000,128000,437
6000000,256000,370
6000000,512000,313
6000000,1024000,292
6000000,2048000,281
6000000,4096000,352
