2000000,1000,647
2000000,2000,330
2000000,4000,272
2000000,8000,266
2000000,16000,260
2000000,32000,166
2000000,64000,120
2000000,128000,91
2000000,256000,89
2000000,512000,85
2000000,1024000,105
