4000000,1000,906
4000000,2000,433
4000000,4000,275
4000000,8000,276
4000000,16000,249
4000000,32000,269
4000000,64000,260
4000000,128000,284
4000000,256000,274
4000000,512000,273
4000000,1024000,183
4000000,2048000,213
